scenario,year,revenue,costs,net_income,margin_pct,medicare_outpatient_enhanced,additional_facility_payment,lost_inpatient_revenue,mih_cost,mih_revenue,ccn,hospital_name,state
CAH_Baseline,3,80136697.0,101701548.660548,-21564851.660548,-26.91008298052015,,,,,,321310,HOLY CROSS HOSPITAL,NM
REH_Conversion,1,,86033623.67888679,,0.0,,3312000.0,24137386.0,,,321310,HOLY CROSS HOSPITAL,NM
REH_Conversion,2,,88614632.3892534,,0.0,,3312000.0,24137386.0,,,321310,HOLY CROSS HOSPITAL,NM
REH_Conversion,3,,91273071.360931,,0.0,,3312000.0,24137386.0,,,321310,HOLY CROSS HOSPITAL,NM
REH_with_MIH,1,,87653623.67888679,,,,3312000.0,24137386.0,1620000.0,0.0,321310,HOLY CROSS HOSPITAL,NM
REH_with_MIH,2,,90234632.3892534,,,,3312000.0,24137386.0,1620000.0,0.0,321310,HOLY CROSS HOSPITAL,NM
REH_with_MIH,3,,92893071.360931,,,,3312000.0,24137386.0,1620000.0,0.0,321310,HOLY CROSS HOSPITAL,NM
CAH_Baseline,1,20840064.0,20144207.490000002,695856.5099999979,3.3390325000921197,,,,,,191301,UNION GENERAL HOSPITAL  INC.,LA
CAH_Baseline,2,20840064.0,20748533.7147,91530.2853000015,0.4392034750949013,,,,,,191301,UNION GENERAL HOSPITAL  INC.,LA
CAH_Baseline,3,20840064.0,21370989.726141,-530925.7261409983,-2.547620420652251,,,,,,191301,UNION GENERAL HOSPITAL  INC.,LA
REH_Conversion,1,,18121053.6294449,,0.0,,3312000.0,4833188.0,,,191301,UNION GENERAL HOSPITAL  INC.,LA
REH_Conversion,2,,18664685.238328245,,0.0,,3312000.0,4833188.0,,,191301,UNION GENERAL HOSPITAL  INC.,LA
REH_Conversion,3,,19224625.795478094,,0.0,,3312000.0,4833188.0,,,191301,UNION GENERAL HOSPITAL  INC.,LA
REH_with_MIH,1,,19741053.6294449,,,,3312000.0,4833188.0,1620000.0,0.0,191301,UNION GENERAL HOSPITAL  INC.,LA
REH_with_MIH,2,,20284685.238328245,,,,3312000.0,4833188.0,1620000.0,0.0,191301,UNION GENERAL HOSPITAL  INC.,LA
REH_with_MIH,3,,20844625.795478094,,,,3312000.0,4833188.0,1620000.0,0.0,191301,UNION GENERAL HOSPITAL  INC.,LA
CAH_Baseline,1,17064083.0,20228302.87,-3164219.870000001,-18.54315798862442,,,,,,371321,HOLDENVILLE GENERAL HOSPITAL,OK
CAH_Baseline,2,17064083.0,20835151.9561,-3771068.956099998,-22.099452728283133,,,,,,371321,HOLDENVILLE GENERAL HOSPITAL,OK
CAH_Baseline,3,17064083.0,21460206.514783,-4396123.514782999,-25.76243631013163,,,,,,371321,HOLDENVILLE GENERAL HOSPITAL,OK
REH_Conversion,1,,14742087.318508986,,0.0,,3312000.0,13907953.0,,,371321,HOLDENVILLE GENERAL HOSPITAL,OK
REH_Conversion,2,,15184349.938064255,,0.0,,3312000.0,13907953.0,,,371321,HOLDENVILLE GENERAL HOSPITAL,OK
REH_Conversion,3,,15639880.436206182,,0.0,,3312000.0,13907953.0,,,371321,HOLDENVILLE GENERAL HOSPITAL,OK
REH_with_MIH,1,,16362087.318508986,,,,3312000.0,13907953.0,1620000.0,0.0,371321,HOLDENVILLE GENERAL HOSPITAL,OK
REH_with_MIH,2,,16804349.938064255,,,,3312000.0,13907953.0,1620000.0,0.0,371321,HOLDENVILLE GENERAL HOSPITAL,OK
REH_with_MIH,3,,17259880.436206184,,,,3312000.0,13907953.0,1620000.0,0.0,371321,HOLDENVILLE GENERAL HOSPITAL,OK
CAH_Baseline,1,15521165.0,74904968.10000001,-59383803.10000001,-382.59887772599546,,,,,,371333,CREEK NATION COMMUNITY HOSPITAL,OK
CAH_Baseline,2,15521165.0,77152117.14299999,-61630952.14299999,-397.07684405777525,,,,,,371333,CREEK NATION COMMUNITY HOSPITAL,OK
CAH_Baseline,3,15521165.0,79466680.65729,-63945515.65729,-411.98914937950855,,,,,,371333,CREEK NATION COMMUNITY HOSPITAL,OK
REH_Conversion,1,,66199224.224640995,,0.0,,3312000.0,7232418.0,,,371333,CREEK NATION COMMUNITY HOSPITAL,OK
REH_Conversion,2,,68185200.95138022,,0.0,,3312000.0,7232418.0,,,371333,CREEK NATION COMMUNITY HOSPITAL,OK
REH_Conversion,3,,70230756.97992162,,0.0,,3312000.0,7232418.0,,,371333,CREEK NATION COMMUNITY HOSPITAL,OK
REH_with_MIH,1,,67819224.224641,,,,3312000.0,7232418.0,1620000.0,0.0,371333,CREEK NATION COMMUNITY HOSPITAL,OK
REH_with_MIH,2,,69805200.95138022,,,,3312000.0,7232418.0,1620000.0,0.0,371333,CREEK NATION COMMUNITY HOSPITAL,OK
REH_with_MIH,3,,71850756.97992162,,,,3312000.0,7232418.0,1620000.0,0.0,371333,CREEK NATION COMMUNITY HOSPITAL,OK
CAH_Baseline,1,37000728.0,39277881.980000004,-2277153.980000004,-6.154349125238844,,,,,,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
CAH_Baseline,2,37000728.0,40456218.439399995,-3455490.439399995,-9.338979598995985,,,,,,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
CAH_Baseline,3,37000728.0,41669904.992582,-4669176.992582001,-12.61914898696588,,,,,,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
REH_Conversion,1,,35158896.286971204,,0.0,,3312000.0,27929434.0,,,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
REH_Conversion,2,,36213663.17558034,,0.0,,3312000.0,27929434.0,,,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
REH_Conversion,3,,37300073.07084775,,0.0,,3312000.0,27929434.0,,,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
REH_with_MIH,1,,36778896.286971204,,,,3312000.0,27929434.0,1620000.0,0.0,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
REH_with_MIH,2,,37833663.17558034,,,,3312000.0,27929434.0,1620000.0,0.0,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
REH_with_MIH,3,,38920073.07084775,,,,3312000.0,27929434.0,1620000.0,0.0,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITA,TX
CAH_Baseline,1,12064172.0,15694742.42,-3630570.42,-30.093821772434943,,,,,,371341,SHARE MEDICAL CENTER,OK
CAH_Baseline,2,12064172.0,16165584.692599999,-4101412.692599999,-33.99663642560798,,,,,,371341,SHARE MEDICAL CENTER,OK
CAH_Baseline,3,12064172.0,16650552.233378,-4586380.233378001,-38.01653551837623,,,,,,371341,SHARE MEDICAL CENTER,OK
REH_Conversion,1,,14606657.422052165,,0.0,,3312000.0,2318008.0,,,371341,SHARE MEDICAL CENTER,OK
REH_Conversion,2,,15044857.14471373,,0.0,,3312000.0,2318008.0,,,371341,SHARE MEDICAL CENTER,OK
REH_Conversion,3,,15496202.859055143,,0.0,,3312000.0,2318008.0,,,371341,SHARE MEDICAL CENTER,OK
REH_with_MIH,1,,16226657.422052165,,,,3312000.0,2318008.0,1620000.0,0.0,371341,SHARE MEDICAL CENTER,OK
REH_with_MIH,2,,16664857.14471373,,,,3312000.0,2318008.0,1620000.0,0.0,371341,SHARE MEDICAL CENTER,OK
REH_with_MIH,3,,17116202.859055143,,,,3312000.0,2318008.0,1620000.0,0.0,371341,SHARE MEDICAL CENTER,OK
CAH_Baseline,1,9412018.0,15927589.370000001,-6515571.370000001,-69.22608275929775,,,,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
CAH_Baseline,2,9412018.0,16405417.051099999,-6993399.051099999,-74.30286524207666,,,,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
CAH_Baseline,3,9412018.0,16897579.562633,-7485561.562633,-79.53195119933898,,,,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_Conversion,1,,14660264.030111637,,0.0,,3312000.0,2628193.0,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_Conversion,2,,15100071.951014986,,0.0,,3312000.0,2628193.0,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_Conversion,3,,15553074.109545436,,0.0,,3312000.0,2628193.0,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,16280264.030111637,,,,3312000.0,2628193.0,1620000.0,0.0,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,16720071.951014986,,,,3312000.0,2628193.0,1620000.0,0.0,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,17173074.109545436,,,,3312000.0,2628193.0,1620000.0,0.0,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
CAH_Baseline,1,10216907.0,16748612.67,-6531705.67,-63.93036238853892,,,,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
CAH_Baseline,2,10216907.0,17251071.0501,-7034164.050099999,-68.84827326019507,,,,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
CAH_Baseline,3,10216907.0,17768603.181603,-7551696.181603,-73.91372145800094,,,,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_Conversion,1,,15350684.351955926,,0.0,,3312000.0,3313381.0,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_Conversion,2,,15811204.882514603,,0.0,,3312000.0,3313381.0,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_Conversion,3,,16285541.028990043,,0.0,,3312000.0,3313381.0,,,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,16970684.351955928,,,,3312000.0,3313381.0,1620000.0,0.0,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,17431204.882514603,,,,3312000.0,3313381.0,1620000.0,0.0,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,17905541.028990045,,,,3312000.0,3313381.0,1620000.0,0.0,451389,PECOS COUNTY MEMORIAL HOSPITAL,TX
CAH_Baseline,1,16094996.0,21677626.17,-5582630.170000002,-34.68550206536244,,,,,,451373,WARD MEMORIAL HOSPITAL,TX
CAH_Baseline,2,16094996.0,22327954.9551,-6232958.9551,-38.7260671273233,,,,,,451373,WARD MEMORIAL HOSPITAL,TX
CAH_Baseline,3,16094996.0,22997793.603753,-6902797.6037530005,-42.887849141143,,,,,,451373,WARD MEMORIAL HOSPITAL,TX
REH_Conversion,1,,10675587.50573118,,0.0,,3312000.0,51651012.0,,,451373,WARD MEMORIAL HOSPITAL,TX
REH_Conversion,2,,10995855.130903115,,0.0,,3312000.0,51651012.0,,,451373,WARD MEMORIAL HOSPITAL,TX
REH_Conversion,3,,11325730.784830209,,0.0,,3312000.0,51651012.0,,,451373,WARD MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,12295587.50573118,,,,3312000.0,51651012.0,1620000.0,0.0,451373,WARD MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,12615855.130903115,,,,3312000.0,51651012.0,1620000.0,0.0,451373,WARD MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,12945730.784830209,,,,3312000.0,51651012.0,1620000.0,0.0,451373,WARD MEMORIAL HOSPITAL,TX
CAH_Baseline,1,12628138.0,15309599.67,-2681461.67,-21.234022545524923,,,,,,41308,MCGEHEE HOSPITAL,AR
CAH_Baseline,2,12628138.0,15768887.6601,-3140749.6601,-24.87104322189067,,,,,,41308,MCGEHEE HOSPITAL,AR
CAH_Baseline,3,12628138.0,16241954.289903,-3613816.289903,-28.61717451854739,,,,,,41308,MCGEHEE HOSPITAL,AR
REH_Conversion,1,,13444048.797847044,,0.0,,3312000.0,2854192.0,,,41308,MCGEHEE HOSPITAL,AR
REH_Conversion,2,,13847370.261782454,,0.0,,3312000.0,2854192.0,,,41308,MCGEHEE HOSPITAL,AR
REH_Conversion,3,,14262791.369635928,,0.0,,3312000.0,2854192.0,,,41308,MCGEHEE HOSPITAL,AR
REH_with_MIH,1,,15064048.797847044,,,,3312000.0,2854192.0,1620000.0,0.0,41308,MCGEHEE HOSPITAL,AR
REH_with_MIH,2,,15467370.261782454,,,,3312000.0,2854192.0,1620000.0,0.0,41308,MCGEHEE HOSPITAL,AR
REH_with_MIH,3,,15882791.369635928,,,,3312000.0,2854192.0,1620000.0,0.0,41308,MCGEHEE HOSPITAL,AR
CAH_Baseline,1,11624707.0,12413514.68,-788807.6799999997,-6.78561343524615,,,,,,371332,SEILING MUNICIPAL HOSPITAL,OK
CAH_Baseline,2,11624707.0,12785920.1204,-1161213.1204000004,-9.98918183830354,,,,,,371332,SEILING MUNICIPAL HOSPITAL,OK
CAH_Baseline,3,11624707.0,13169497.724012,-1544790.7240120005,-13.288857293452647,,,,,,371332,SEILING MUNICIPAL HOSPITAL,OK
REH_Conversion,1,,6099212.377725952,,0.0,,3312000.0,14133821.0,,,371332,SEILING MUNICIPAL HOSPITAL,OK
REH_Conversion,2,,6282188.749057731,,0.0,,3312000.0,14133821.0,,,371332,SEILING MUNICIPAL HOSPITAL,OK
REH_Conversion,3,,6470654.411529463,,0.0,,3312000.0,14133821.0,,,371332,SEILING MUNICIPAL HOSPITAL,OK
REH_with_MIH,1,,7719212.377725952,,,,3312000.0,14133821.0,1620000.0,0.0,371332,SEILING MUNICIPAL HOSPITAL,OK
REH_with_MIH,2,,7902188.749057731,,,,3312000.0,14133821.0,1620000.0,0.0,371332,SEILING MUNICIPAL HOSPITAL,OK
REH_with_MIH,3,,8090654.411529463,,,,3312000.0,14133821.0,1620000.0,0.0,371332,SEILING MUNICIPAL HOSPITAL,OK
CAH_Baseline,1,7643327.0,8355061.3,-711734.2999999998,-9.311838941340595,,,,,,371329,FAIRVIEW HOSPITAL,OK
CAH_Baseline,2,7643327.0,8605713.139,-962386.1390000004,-12.591194109580819,,,,,,371329,FAIRVIEW HOSPITAL,OK
CAH_Baseline,3,7643327.0,8863884.53317,-1220557.5331699997,-15.968929932868237,,,,,,371329,FAIRVIEW HOSPITAL,OK
REH_Conversion,1,,7575303.112501006,,0.0,,3312000.0,2072407.0,,,371329,FAIRVIEW HOSPITAL,OK
REH_Conversion,2,,7802562.205876035,,0.0,,3312000.0,2072407.0,,,371329,FAIRVIEW HOSPITAL,OK
REH_Conversion,3,,8036639.072052316,,0.0,,3312000.0,2072407.0,,,371329,FAIRVIEW HOSPITAL,OK
REH_with_MIH,1,,9195303.112501007,,,,3312000.0,2072407.0,1620000.0,0.0,371329,FAIRVIEW HOSPITAL,OK
REH_with_MIH,2,,9422562.205876034,,,,3312000.0,2072407.0,1620000.0,0.0,371329,FAIRVIEW HOSPITAL,OK
REH_with_MIH,3,,9656639.072052315,,,,3312000.0,2072407.0,1620000.0,0.0,371329,FAIRVIEW HOSPITAL,OK
CAH_Baseline,1,17763935.0,26679844.86,-8915909.86,-50.19107455639755,,,,,,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
CAH_Baseline,2,17763935.0,27480240.2058,-9716305.2058,-54.69680679308948,,,,,,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
CAH_Baseline,3,17763935.0,28304647.411974,-10540712.411974002,-59.33771099688217,,,,,,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
REH_Conversion,1,,21734332.019642778,,0.0,,3312000.0,5817550.0,,,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
REH_Conversion,2,,22386361.98023206,,0.0,,3312000.0,5817550.0,,,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
REH_Conversion,3,,23057952.839639023,,0.0,,3312000.0,5817550.0,,,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
REH_with_MIH,1,,23354332.019642778,,,,3312000.0,5817550.0,1620000.0,0.0,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
REH_with_MIH,2,,24006361.98023206,,,,3312000.0,5817550.0,1620000.0,0.0,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
REH_with_MIH,3,,24677952.839639023,,,,3312000.0,5817550.0,1620000.0,0.0,451344,HANSFORD COUNTY HOSPITAL DISTRICT,TX
CAH_Baseline,1,11648279.0,20640326.560000002,-8992047.560000002,-77.19636145391094,,,,,,41309,LAWRENCE MEMORIAL HOSPITAL,AR
CAH_Baseline,2,11648279.0,21259536.356799997,-9611257.356799997,-82.51225229752822,,,,,,41309,LAWRENCE MEMORIAL HOSPITAL,AR
CAH_Baseline,3,11648279.0,21897322.447504,-10249043.447503999,-87.98761986645408,,,,,,41309,LAWRENCE MEMORIAL HOSPITAL,AR
REH_Conversion,1,,18949721.96216583,,0.0,,3312000.0,2615669.0,,,41309,LAWRENCE MEMORIAL HOSPITAL,AR
REH_Conversion,2,,19518213.621030804,,0.0,,3312000.0,2615669.0,,,41309,LAWRENCE MEMORIAL HOSPITAL,AR
REH_Conversion,3,,20103760.02966173,,0.0,,3312000.0,2615669.0,,,41309,LAWRENCE MEMORIAL HOSPITAL,AR
REH_with_MIH,1,,20569721.96216583,,,,3312000.0,2615669.0,1620000.0,0.0,41309,LAWRENCE MEMORIAL HOSPITAL,AR
REH_with_MIH,2,,21138213.621030804,,,,3312000.0,2615669.0,1620000.0,0.0,41309,LAWRENCE MEMORIAL HOSPITAL,AR
REH_with_MIH,3,,21723760.02966173,,,,3312000.0,2615669.0,1620000.0,0.0,41309,LAWRENCE MEMORIAL HOSPITAL,AR
CAH_Baseline,1,32754951.0,41736170.620000005,-8981219.620000005,-27.419426211323,,,,,,321300,SIERRA VISTA HOSPITAL,NM
CAH_Baseline,2,32754951.0,42988255.7386,-10233304.7386,-31.242008997662673,,,,,,321300,SIERRA VISTA HOSPITAL,NM
CAH_Baseline,3,32754951.0,44277903.410758,-11522952.410758004,-35.17926926759257,,,,,,321300,SIERRA VISTA HOSPITAL,NM
REH_Conversion,1,,39613097.971382156,,0.0,,3312000.0,4883027.0,,,321300,SIERRA VISTA HOSPITAL,NM
REH_Conversion,2,,40801490.910523616,,0.0,,3312000.0,4883027.0,,,321300,SIERRA VISTA HOSPITAL,NM
REH_Conversion,3,,42025535.637839325,,0.0,,3312000.0,4883027.0,,,321300,SIERRA VISTA HOSPITAL,NM
REH_with_MIH,1,,41233097.971382156,,,,3312000.0,4883027.0,1620000.0,0.0,321300,SIERRA VISTA HOSPITAL,NM
REH_with_MIH,2,,42421490.910523616,,,,3312000.0,4883027.0,1620000.0,0.0,321300,SIERRA VISTA HOSPITAL,NM
REH_with_MIH,3,,43645535.637839325,,,,3312000.0,4883027.0,1620000.0,0.0,321300,SIERRA VISTA HOSPITAL,NM
CAH_Baseline,1,6024722.0,7229405.2,-1204683.2000000002,-19.995664530247208,,,,,,371338,HARMON MEMORIAL HOSPITAL,OK
CAH_Baseline,2,6024722.0,7446287.356,-1421565.3559999997,-23.595534466154618,,,,,,371338,HARMON MEMORIAL HOSPITAL,OK
CAH_Baseline,3,6024722.0,7669675.97668,-1644953.9766800003,-27.30340050013926,,,,,,371338,HARMON MEMORIAL HOSPITAL,OK
REH_Conversion,1,,4957169.767545968,,0.0,,3312000.0,4058466.0,,,371338,HARMON MEMORIAL HOSPITAL,OK
REH_Conversion,2,,5105884.860572347,,0.0,,3312000.0,4058466.0,,,371338,HARMON MEMORIAL HOSPITAL,OK
REH_Conversion,3,,5259061.406389518,,0.0,,3312000.0,4058466.0,,,371338,HARMON MEMORIAL HOSPITAL,OK
REH_with_MIH,1,,6577169.767545968,,,,3312000.0,4058466.0,1620000.0,0.0,371338,HARMON MEMORIAL HOSPITAL,OK
REH_with_MIH,2,,6725884.860572347,,,,3312000.0,4058466.0,1620000.0,0.0,371338,HARMON MEMORIAL HOSPITAL,OK
REH_with_MIH,3,,6879061.406389518,,,,3312000.0,4058466.0,1620000.0,0.0,371338,HARMON MEMORIAL HOSPITAL,OK
CAH_Baseline,1,6916940.0,10807500.57,-3890560.5700000003,-56.24684571501272,,,,,,371319,COAL COUNTY GENERAL HOSPITAL,OK
CAH_Baseline,2,6916940.0,11131725.5871,-4214785.587099999,-60.93425108646308,,,,,,371319,COAL COUNTY GENERAL HOSPITAL,OK
CAH_Baseline,3,6916940.0,11465677.354713,-4548737.354713,-65.76227861905699,,,,,,371319,COAL COUNTY GENERAL HOSPITAL,OK
REH_Conversion,1,,8570160.545803707,,0.0,,3312000.0,3893675.0,,,371319,COAL COUNTY GENERAL HOSPITAL,OK
REH_Conversion,2,,8827265.362177817,,0.0,,3312000.0,3893675.0,,,371319,COAL COUNTY GENERAL HOSPITAL,OK
REH_Conversion,3,,9092083.323043153,,0.0,,3312000.0,3893675.0,,,371319,COAL COUNTY GENERAL HOSPITAL,OK
REH_with_MIH,1,,10190160.545803707,,,,3312000.0,3893675.0,1620000.0,0.0,371319,COAL COUNTY GENERAL HOSPITAL,OK
REH_with_MIH,2,,10447265.362177817,,,,3312000.0,3893675.0,1620000.0,0.0,371319,COAL COUNTY GENERAL HOSPITAL,OK
REH_with_MIH,3,,10712083.323043153,,,,3312000.0,3893675.0,1620000.0,0.0,371319,COAL COUNTY GENERAL HOSPITAL,OK
CAH_Baseline,1,8014953.0,9355726.9,-1340773.9000000004,-16.728406267635012,,,,,,371327,OKEENE MUNICIPAL HOSPITAL,OK
CAH_Baseline,2,8014953.0,9636398.707,-1621445.7070000004,-20.230258455664064,,,,,,371327,OKEENE MUNICIPAL HOSPITAL,OK
CAH_Baseline,3,8014953.0,9925490.66821,-1910537.6682099998,-23.837166209333976,,,,,,371327,OKEENE MUNICIPAL HOSPITAL,OK
REH_Conversion,1,,8476310.633962983,,0.0,,3312000.0,1434053.0,,,371327,OKEENE MUNICIPAL HOSPITAL,OK
REH_Conversion,2,,8730599.952981872,,0.0,,3312000.0,1434053.0,,,371327,OKEENE MUNICIPAL HOSPITAL,OK
REH_Conversion,3,,8992517.95157133,,0.0,,3312000.0,1434053.0,,,371327,OKEENE MUNICIPAL HOSPITAL,OK
REH_with_MIH,1,,10096310.633962983,,,,3312000.0,1434053.0,1620000.0,0.0,371327,OKEENE MUNICIPAL HOSPITAL,OK
REH_with_MIH,2,,10350599.952981872,,,,3312000.0,1434053.0,1620000.0,0.0,371327,OKEENE MUNICIPAL HOSPITAL,OK
REH_with_MIH,3,,10612517.95157133,,,,3312000.0,1434053.0,1620000.0,0.0,371327,OKEENE MUNICIPAL HOSPITAL,OK
CAH_Baseline,1,12305046.0,12528224.75,-223178.75,-1.8137173156443298,,,,,,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
CAH_Baseline,2,12305046.0,12904071.4925,-599025.4924999997,-4.868128835113658,,,,,,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
CAH_Baseline,3,12305046.0,13291193.637275,-986147.6372749992,-8.014172700167062,,,,,,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
REH_Conversion,1,,11602496.79029919,,0.0,,3312000.0,2848913.0,,,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
REH_Conversion,2,,11950571.694008166,,0.0,,3312000.0,2848913.0,,,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
REH_Conversion,3,,12309088.84482841,,0.0,,3312000.0,2848913.0,,,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
REH_with_MIH,1,,13222496.79029919,,,,3312000.0,2848913.0,1620000.0,0.0,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
REH_with_MIH,2,,13570571.694008166,,,,3312000.0,2848913.0,1620000.0,0.0,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
REH_with_MIH,3,,13929088.84482841,,,,3312000.0,2848913.0,1620000.0,0.0,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK
CAH_Baseline,1,19489583.0,14815299.58,4674283.42,23.98349631185028,,,,,,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
CAH_Baseline,2,19489583.0,15259758.5674,4229824.432600001,21.703001201205797,,,,,,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
CAH_Baseline,3,19489583.0,15717551.324422,3772031.675578,19.354091237241967,,,,,,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
REH_Conversion,1,,13020812.839592766,,0.0,,3312000.0,8602347.0,,,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
REH_Conversion,2,,13411437.224780547,,0.0,,3312000.0,8602347.0,,,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
REH_Conversion,3,,13813780.341523964,,0.0,,3312000.0,8602347.0,,,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
REH_with_MIH,1,,14640812.839592766,,,,3312000.0,8602347.0,1620000.0,0.0,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
REH_with_MIH,2,,15031437.224780547,,,,3312000.0,8602347.0,1620000.0,0.0,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
REH_with_MIH,3,,15433780.341523964,,,,3312000.0,8602347.0,1620000.0,0.0,451322,GRIMES ST. JOSEPH HEALTH CENTER,TX
CAH_Baseline,1,9737550.0,14547967.200000001,-4810417.200000001,-49.40069319284626,,,,,,451335,MUENSTER MEMORIAL HOSPITAL,TX
CAH_Baseline,2,9737550.0,14984406.216,-5246856.216,-53.882713988631636,,,,,,451335,MUENSTER MEMORIAL HOSPITAL,TX
CAH_Baseline,3,9737550.0,15433938.40248,-5696388.402480001,-58.499195408290596,,,,,,451335,MUENSTER MEMORIAL HOSPITAL,TX
REH_Conversion,1,,10097304.467084812,,0.0,,3312000.0,5502314.0,,,451335,MUENSTER MEMORIAL HOSPITAL,TX
REH_Conversion,2,,10400223.601097357,,0.0,,3312000.0,5502314.0,,,451335,MUENSTER MEMORIAL HOSPITAL,TX
REH_Conversion,3,,10712230.309130277,,0.0,,3312000.0,5502314.0,,,451335,MUENSTER MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,11717304.467084812,,,,3312000.0,5502314.0,1620000.0,0.0,451335,MUENSTER MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,12020223.601097357,,,,3312000.0,5502314.0,1620000.0,0.0,451335,MUENSTER MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,12332230.309130277,,,,3312000.0,5502314.0,1620000.0,0.0,451335,MUENSTER MEMORIAL HOSPITAL,TX
CAH_Baseline,1,89212220.0,94459618.01,-5247398.010000005,-5.881927397390184,,,,,,321311,GILA REGIONAL MEDICAL CENTER,NM
CAH_Baseline,2,89212220.0,97293406.5503,-8081186.550300002,-9.058385219311885,,,,,,321311,GILA REGIONAL MEDICAL CENTER,NM
CAH_Baseline,3,89212220.0,100212208.746809,-10999988.746809006,-12.330136775891248,,,,,,321311,GILA REGIONAL MEDICAL CENTER,NM
REH_Conversion,1,,85549273.5431406,,0.0,,3312000.0,33846794.0,,,321311,GILA REGIONAL MEDICAL CENTER,NM
REH_Conversion,2,,88115751.74943481,,0.0,,3312000.0,33846794.0,,,321311,GILA REGIONAL MEDICAL CENTER,NM
REH_Conversion,3,,90759224.30191787,,0.0,,3312000.0,33846794.0,,,321311,GILA REGIONAL MEDICAL CENTER,NM
REH_with_MIH,1,,87169273.5431406,,,,3312000.0,33846794.0,1620000.0,0.0,321311,GILA REGIONAL MEDICAL CENTER,NM
REH_with_MIH,2,,89735751.74943481,,,,3312000.0,33846794.0,1620000.0,0.0,321311,GILA REGIONAL MEDICAL CENTER,NM
REH_with_MIH,3,,92379224.30191787,,,,3312000.0,33846794.0,1620000.0,0.0,321311,GILA REGIONAL MEDICAL CENTER,NM
CAH_Baseline,1,11578051.0,12619947.280000001,-1041896.2800000012,-8.998891782390674,,,,,,41305,MERCY HOSPITAL WALDRON,AR
CAH_Baseline,2,11578051.0,12998545.6984,-1420494.6984,-12.268858535862384,,,,,,41305,MERCY HOSPITAL WALDRON,AR
